,flyer_name,text
3373,week_35_page_3,"2/$7$699/lb. 
SAVE $4/lb. 
Curry 
Chicken Salad 
From the Deli 
The distinctive taste of sweet 
curry, blended with raisins and 
cashews. Made Fresh In-House, 
American Humane Certified 
Chicken, Never Administered 
Antibiotics or Growth Hormones."
3374,week_35_page_3,AmeriaCERFIED
3375,week_35_page_3,"MADE 
IN HOUSE"
3376,week_35_page_3,"$349/PackSAVE $1/Pack 
10-Pack 
Mini Cookies 
From the Bakery 
All Varieties 
Fresh Baked In-House with No Artificial 
Sweeteners, Flavors, or Preservatives 
Discount Taken at Register"
3377,week_35_page_3,AND SIERRA NEVADA
3378,week_35_page_3,FRESH
3379,week_35_page_3,Hand
3380,week_35_page_3,"(9SAVE $2.98 on 2 
Handpicked 
By Earth Fare
Hand 
Organic Dips
BABA GHANOUJ 
From the Deli
INGREDIENTS 
8 oz., All Varieties 
Made from organic and non-GMO ingredients, choose 
from Tzatziki, Kale Dip, and Baba Ghanouj. Try these
ORGANIC 
tasty treats with our Signature Organic Baguette!)"
3381,week_35_page_3,"BABA GHANOUJORGANICROASTAD GGPLANT DID210Trition
garante tahiniNECNEWPickedAvices"
3382,week_35_page_3,MADE WITHPicked
3383,week_35_page_3,"SAVE $1 
Sierra Nevada 
Pale Ale
RRA NEVADA 
6 Pack, All Varieties 
Sierra Nevada started small, 
with a homebrew shop, a love 
of American hops, and plenty 
of passion. Pale Ale has unique 
piney and grapefruit aromas from the use of whole-cone American 
hops which have fascinated beer drinkers for decades. 
$8.99, Everyday Low Price in MI. 
$9.99, Everyday Low Price in OH. 
$9.49, Save 50¢ in VA.20% OFFMineral Fusion 
Lotion & 
Hair Care 
All Sizes & Varieties 
Always free of gluten, 
parabens, talc, artificial 
colors, synthetic fragrances, 
SLS, and phthalates.HEALTHY REWARDS 
OFFER WITH CARDRECEIVE AN EXTRA 5% OFFDiscount Taken at RegisterFinest"
3384,week_35_page_3,Ouality
3385,week_35_page_3,"SIERRA NEWSPALE ALEPirest 
IngredientsBREWED & BOTTLED BY SIERRA NEVADA BREWING CO CHICO CA"
3386,week_35_page_3,6 SIERRAPALE ALE
3387,week_35_page_3,"2/$10SAVE $1.98 on 2 
Bel Arbor 
Chardonnay 
& Cabernet 
750 mL. All Varieties 
Blended from grapes grown 
throughout California's 
wine-growing region, these are 
the perfect wines to have on 
hand for unexpected guests 
or just for yourself! 
Exclusive to Earth Fare"
3388,week_35_page_3,MINERAL FUSIONMINERAL FUS
3389,week_35_page_3,"minerals on a missionelance 
Nettiklen douceur 
Rehouse/850 e0 40 TTHTN VNDON VEGANvibrant shine
SHAMPOO 
SHAMPOOING
FOR ALL MAN TIRES 
FOAM TOULEB TYPEN OK250 mL/8.51minerals on a missMaximise la blanc
Fitrato 
Rehausse l'éclatFOR ALL KAIN TYPES 
POUR TOILET
TMaximizes shine
Hydrates 
Enhances luster100W. VEGETALENeMaximus 
Gints 
EnhanceEM250CRUELTY
FREE"
3390,week_35_page_3,"vibrant shine 
CONDITIONER 
REVITALISANTMINERALA GLUTEN
FREE"
3391,week_35_page_3,"SOUTHA 
FRANCE"
3392,week_35_page_3,"JOIN HEALTHY REWARDS“ IT'S FREE & EASY!
Join in-store and download our App for more exclusive deals.20% OFF 
South of France 
Soap & 
Hand Wash 
All Sizes & Varieties 
Made from a traditional 
Marseille recipe, these 
luxuriously lathering soaps are 
enriched with a natural blend of oils. 
HEALTHY REWARDS 
OFFER WITH CARD 
RECEIVE AN EXTRA 5% OFF 
Discount Taken at RegisterNATURAL BODY CARE"
3393,week_35_page_3,COTE D'AZUR
3394,week_35_page_3,"JVAL SOAP
0 Butter 
oroyé à la française, 
de karité biologique6 OY 
1170 G"
3395,week_35_page_3,"BEL ARBOR 
Cabernet Sauvignon"
3396,week_35_page_3,"BEL ARBOR
Chardonnay"
3397,week_35_page_3,"GARTH FAREHEALTHY 
REWARDS"
3398,week_35_page_3,"App StoreGET IT ON 
Google PlayDownload on the"
3399,week_35_page_4,EARTH FARE 0
3400,week_35_page_4,"Sales Valid Wed. February 28 - Tues. March 6$449/lb.SAVE $2.50/lb. 
Fresh 
Bone-In 
Pork Chops 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian Diet, 
Never Fed Ractopamine, Never 
Raised in Gestation Crates"
3401,week_35_page_4,"$499/lb.SAVE $3/lb. 
Grass-Fed 
Sirloin Tip Roast 
Never Administered Antibiotics 
or Growth Hormones, Raised 
on 100% non-GMO Grass 
Pastures, High in Omega-3s 
and Conjugated Linoleic Acid"
3402,week_35_page_4,"GRASS 
FED"
3403,week_35_page_4,FRESH
3404,week_35_page_4,"$799/lb. 
SAVE $2/lb. 
Wild Caught 
Alaska 
Cod Fillets 
100% Traceable and Sustainably 
Sourced, No Water Additives 
or Preservatives, Frozen at Sea"
3405,week_35_page_4,NON-GMO
3406,week_35_page_4,"ALASKASWild, Natural & Sustainable"
3407,week_35_page_4,"MEYER NASAVE $3/lb. Testut E. Maza 
USDA Choice or Better 
London Broil 
Never Administered 
Antibiotics or Growth 
Hormones, 100% Vegetarian 
Diet, 3rd Party Certified 
Humanely Handled. 
Genetically Certified Angus, 
Traceable from Farm to ForkTURAL FO"
3408,week_35_page_4,FOODS
3409,week_35_page_4,"2/$7SAVE 98¢ on 2 
Chicken Rollers 
From the Meat Dept. 
7 oz., All Varieties 
Available in 8 savory flavors. Handmade 
in-house with all fresh ingredients. Never 
administered antibiotics or growth hormones. 
American Humane Certified Chicken. 100% 
Vegetarian Diet. No bleached or bromated flour. 
Take and Bake for 375° - Ready in 30 minutes. 
Priced per pound in IN, & Canton, OH."
3410,week_35_page_4,"HUMANELY HANDLED
INDEPENDENTLY VERIFIED$499/lb. (9)USDA"
3411,week_35_page_4,"SRTVericanMADE 
IN HOUSEmanes"
3412,week_35_page_4,"$999/lb. 
SAVE $5/lb. 
Cooked Shrimp 
31-40 Count 
No Water Additives or 
Preservatives, 100% Traceable 
and Sustainably Sourced, Caught 
with Turtle-Safe Nets"
3413,week_35_page_4,IFIED
3414,week_35_page_4,"2/$7SAVE 98¢ on 2 
Organic Grape 
Tomatoes 
1 Pint 
Low in calories, yet rich in vitamins 
and minerals-a great way to add 
tasty fiber to your salads."
3415,week_35_page_4,"SAVE $2/Bag 
2 lb. Bag 
Organic 
Lemons 
High in Vitamin C, add to 
water for natural flavor.$499/Bag"
3416,week_35_page_4,ORGANIC
3417,week_35_page_4,ORGANIC
3418,week_35_page_4,ORGANIC
3419,week_35_page_4,"2/$4 
SAVE $1 on 2 
Organic 
Green Kale 
A nutritional Superfood, 
Kale is low in calories, high in 
fiber, iron and vitamins. 
Excludes Lacinato & Red Kale"
3420,week_35_page_4,NON-GMO
3421,week_35_page_4,NON-GMO
3422,week_35_page_4,NON-GMO
3423,week_35_page_4,"2/$5SAVE 98¢ on 2 
Organic 
Celery 
A great antioxidant full of 
vitamin C, beta-carotene, 
and manganese."
3424,week_35_page_4,ORGANIC
3425,week_35_page_4,"$249/lb. 
SAVE $1.50/lb. 
Red & Green 
Seedless Grapes 
Naturally sweet, these grapes 
are perfect for school lunches."
3426,week_35_page_4,"$249/lb. 
SAVE 50¢/lb. 
Organic Broccoli"
3427,week_35_page_4,ORGANIC
3428,week_35_page_4,NON-GMO
3429,week_35_page_4,"One of the healthiest foods, 
broccoli is a great source of 
vitamins K and C, a good source 
of folate (folic acid), and also 
provides potassium and fiber."
3430,week_35_page_4,NON-GMO
3431,week_35_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.TO FIND THE STORE NEAREST YOU, VISIT EARTHFARE.COMThe paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org."
3432,week_36_page_1,— WITH -WE LONGE
3433,week_36_page_1,"HEALTHY, FRESHSANDWICHESMake an easy and healthy choice by picking 
up one of our NEW freshly-prepared 
sandwiches at the sandwich station.BUY 9 SANDWICHES - GET THE 10TH FREE!"
3434,week_36_page_1,NEW
3435,week_36_page_1,"EARTH 
FAREO- WITH -Sales Valid Wed. March 7 – Tues. March 13"
3436,week_36_page_1,CO
3437,week_36_page_1,"Healthy Rewards digital account exclusive. Each Healthy Rewards card scan 
accrues towards this Reward with qualifying purchases. Use app to track progress.
DOWNLOAD THE EARTH FARE HEALTHY REWARDS™ APP >"
3438,week_36_page_1,EST 1975
3439,week_36_page_1,"BUY ONE, GET ONEFREESAVE $4.99 on 2 
Organic 
Blueberries 
Half Pint 
A good source of Vitamin C, fiber, 
and antioxidants, with fewer than 
100 calories per cup."
3440,week_36_page_1,GET ONE FREEBOGOBUY ONE
3441,week_36_page_1,FRESH
3442,week_36_page_1,"2/$5 
SAVE $2.98 on 2 
Strawberries1 lb. 
Eat them plain, or use for 
baking and smoothies, these 
nutrient-rich berries make it 
easy to incorporate healthy 
into your everyday diet."
3443,week_36_page_1,"$299/lb. 
SAVE $3/lb. 
Boneless, 
Skinless 
Chicken Breast 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian Diet, 
3rd Party Certified Humanely Raised"
3444,week_36_page_1,FIEDericannanes
3445,week_36_page_1,Amer
3446,week_36_page_1,ORGANIC
3447,week_36_page_1,NON-GMO
3448,week_36_page_1,"USDA 
CHOICE"
3449,week_36_page_1,"$199/lb.SAVE $1/lb. 
Organic Broccoli 
One of the healthiest foods, 
broccoli is a great source of 
vitamins K and C, a good source 
of folate (folic acid), and also 
provides potassium and fiber."
3450,week_36_page_1,"GRASS 
FED"
3451,week_36_page_1,ORGANIC
3452,week_36_page_1,"$1 49/Ib. 
SAVE $1/lb. 
Organic 
California 
Navel Oranges 
Rich in sweet juice, seedless, 
and easy to peel, vitamin-packed 
navel oranges can be eaten 
fresh, chopped into recipes, 
or zested.$999/lb. 
SAVE $5/lb. 
Grass Fed 
Ribeye & 
Strip Steaks 
Never Administered Antibiotics 
or Growth Hormones, Raised on 
100% non-GMO Grass Pastures, 
High in Omega-3s and 
Conjugated Linoleic Acid 
$6.99/Ib. Whole LoinSIGN UP FOR EMAIL DEALS & MORE AT EARTHFARE.COM"
3453,week_36_page_1,"$999/lb. 
SAVE $3/lb. 
USDA Choice or Better
Top Sirloin Steak 
Never Administered Antibiotics 
or Growth Hormones, 100% 
Vegetarian Diet, 3rd Party 
Certified Humanely Handled, 
Genetically Certified Angus, 
Traceable from Farm to Fork"
3454,week_36_page_1,NON-GMO
3455,week_36_page_1,NON-GMO
3456,week_36_page_1,NATURALFOODS
3457,week_36_page_1,"MEYER NAHUMANELY HANDLED 
INDEPENDENTLY VERIFIED
Robert E. Meyer"
3458,week_36_page_1,"20% OFFCountry Life, Biochem 
BRAND WIDE SALE 
All Sizes & Varieties 
Trusted nutritional supplements of 
the highest quality and purity for 
your healthy day-to-day living."
3459,week_36_page_1,ORGANIC
3460,week_36_page_1,"sicanMADE 
IN HOUSEumane"
3461,week_36_page_1,"$699/lb. 
SAVE $4/1b. 
Cranberry Pecan 
Chicken Salad 
From the Deli"
3462,week_36_page_1,"Country
LifeD3 
GUMMIES"
3463,week_36_page_1,AmersERFIED
3464,week_36_page_1,NON-GMO
3465,week_36_page_1,"-1000 1.U. 
Certified Gluten-Free 
Maintains healthy bones and teeth*** 
Promotes immune system health*** 
Easy absorption *** 
STRAWBERRY & ORANGE
FLAVORSPLEDGESupplement 60 CummiesINTEGRITY"
3466,week_36_page_1,"Cranberries and pecans provide a 
slightly sweet and delicious flavor. 
Made Fresh In-House, American Humane 
Certified Chicken, Never Administered 
Antibiotics or Growth Hormones."
3467,week_36_page_2,"2/$5 
SAVE $2.38 on 2 
Buchi 
Organic Kombucha 
12 oz., Select Varieties 
Made in Earth Fare's hometown of Asheville, 
NC, Buchi blends 2,000 years of kombucha 
craft brewing tradition with fair trade organic 
teas, fruits, spices and medicinal herbs.EARTH FARE 0Tire 
SSH GINGERSPICE"
3468,week_36_page_2,"SAVE 98¢ on 2 
Pacific Natural Foods 
Organic Broths 
32 oz., Select Varieties 
Organic broths made with 
simple, natural ingredients.2/$7Sales Valid Wed. March 7 - Tues. March 13"
3469,week_36_page_2,"UNSWEETENED 
ALL NATURA
BLUE 
DIAMOND 
ALMONDSBreezeSoy & LaciosPAGINAL"
3470,week_36_page_2,Pacific ORGANIC
3471,week_36_page_2,"2/$5SAVE $2.58 on 2 
Blue Diamond 
Almond Breeze 
Half Gallon, Select Varieties 
Made from real California almonds, 
Almond Breeze Almond Milk is a 
deliciously creamy alternative 
to dairy and soymilk."
3472,week_36_page_2,ORGANIC
3473,week_36_page_2,"organic
free range 
chicken
brothLOW SODIUM"
3474,week_36_page_2,Almond
3475,week_36_page_2,ALMONDWILK
3476,week_36_page_2,KOMBUCHA
3477,week_36_page_2,"USDA 
ORGANIC32 FL OZ. QT 946 mlSUCCESTION"
3478,week_36_page_2,"ORIGINAL 
HALF BALLON (189)"
3479,week_36_page_2,"2/$8SAVE $2.18 on 2 
Amy's 
Frozen Entrees 
9-10.5 oz., Select Varieties 
Non-GMO, Kosher Certified, fresh 
veggies & dairy from hormone 
free cows. Whatever your 
dietary preference, Amy's 
has you covered!MICROWAVE ORNONON-GMO KOSHER"
3480,week_36_page_2,"$249 
SAVE 50¢ 
Earth Fare 
Organic Salsa 
15.5-16 oz., Select Varieties 
A savory dip or topping made with 
wholesome, natural ingredients.2/$7358 WHOLE GRAIN 
S& PROTEIN 1 A; FIBER LOW FAT 
PROSES 
HDT CATNEAL - 8 PACKETS - NET WT.140 (100CLOSE —SAVE $1.58 on 2 
Nature's Path 
Organic Oatmeal 
8 Pack, Select Varieties 
USDA Certified Organic, 
Non-GMO Project VerifiedHOT OATMEAL 
Apple CinnamonEARTH 
FARE 
Organic 
MILD 
SALSAEARTH FARE BRAND....MADE WITHUSDA 
OREJMC)ORGANICINGREDIENTS"
3481,week_36_page_2,"KURE'S PaCENERATION 
RGANIC"
3482,week_36_page_2,ORGNATUOATHORGANIC
3483,week_36_page_2,"ORGANICBROWN RICE 
BLACK-EYED PEAS & VEGGIES"
3484,week_36_page_2,"$499 
SAVE $1 
Justin's Nut Butter 
Organic 
Mini Peanut 
Butter Cups 
4.7 oz., Select Varieties 
Made with the common sense 
that cooking in small batches 
ensures higher quality and 
that selectively choosing fine, 
naturally delicious ingredients 
creates better tasting products.SAVE $1.58 on 2 
Yogi Tea 
Herbal Tea Bags 
16 Count, All Varieties 
Yogi strives to support well-being 
by incorporating the highest 
quality natural and organic 
ingredients in their teas.2/$6Justins ORGANIC"
3485,week_36_page_2,"NEW!""BOWLS"
3486,week_36_page_2,NON-GMO
3487,week_36_page_2,"dark chocolatePEANUT BUTTER CUPS
organicNET WT 47 07 (65)"
3488,week_36_page_2,Yogi
3489,week_36_page_2,"$249 
SAVE 50C 
Earth Fare 
Organic 
Tortilla Chips 
9 oz., All Varieties 
Made with expeller pressed 
sunflower oil, these party favorite 
chips are perfect for dipping. 
$799 
SAVE $1 
Earth Fare 
Organic Maple Syrup 
Squeeze Bottle 
12 öz. 
Authentic Vermont maple syrup in a 
family-friendly, no-mess squeeze bottle.EARTH 
FAREO 
rganicDRIPUSOK"
3490,week_36_page_2,"white
corn 
tortilla chips
MADE WITHMADE WITH EXPELLERES
WILOWER ORORGANICHET WT9OZ (255)INGREDIENTS"
3491,week_36_page_2,GingerORGANIC
3492,week_36_page_2,"SETETESUPPORTS DIGESTIONCAFFEINE FREE 
HERBAL SUPPLEMENT 
16 TEA BAGS - NET WT 1.12 02(320)USDA"
3493,week_36_page_2,"USDA 
GAGANE"
3494,week_36_page_2,"$449SAVE $1 
Talenti 
Gelato
talenti. 
1 Pint, Select Varieties 
Talenti Gelato is crafted using
Mediterranean Mint
ONE PINT (473mL) 
responsibly sourced ingredients, 
including milk that is free of antibiotics 
or growth hormones. Their BPA-free jars ensure a rich, 
creamy taste and make excellent reusable containers)."
3495,week_36_page_2,"maple 
syrupCHARELAGS FREE FREE
1282GRADE A DARK COLORMADE WITHINGREDIENTSFRED EARTH
FAREO 
OrganicRGANIC"
3496,week_36_page_2,"NATURALLY HYDRATINGEARTH 
FARE"
3497,week_36_page_2,"NATURALLY HYDRATINGEARTH 
FAREOMADE WITH 
2/$3 
SAVE 38¢ on 2 INGREDIENTS 
Earth Fare
coconut
WATER 
Coconut Water 
520 mL., Select Varieties
5 
Enjoy delicious, tropical hydration 
with coconut water that's filled with 
nutrients and antioxidants.
L 502 szony 0coconut 
WATERWITHPUL520 mlSSEN"
3498,week_36_page_2,BCOUST TASTE
3499,week_36_page_2,gelato
3500,week_36_page_2,OUR
3501,week_36_page_2,"• Antibiotics
Artificial sweeteners 
- Artificial colors or flavors- Added hormones 
- High fructose corn syrup 
- Bleached or bromated flourWE PLEDGE OUR FOOD IS FREE OF:• Artificial fats and trans-fats
Artificial preservatives"
3502,week_36_page_2,"tooa 
PHILOSOPHY"
3503,week_36_page_3,"Sales Valid Wed. March 7 - Tues. March 13 EARTH FARE$299 
SAVE $1 
Earth Fare 
Organic Hummus 
8 oz., All Varieties 
Made with Clean, simple 
ingredients, hummus is high 
in protein and fiber, making it 
a nutritious dip or spread.$5roasted 
Organic red pepper
hummusINGREDIENTSEARTHOrganicroasted
garlic 
hummusOrganicedamameSAVE $2 
Make Your 
Own Pizza Kit 
From the Deli 
Take home our organic pizza 
dough, rBST-free cheese, 
and sauce from vine-ripened 
tomatoes to make your 
own pie at home!"
3504,week_36_page_3,"BLENDED WINEHON INCEEARTH
FARES. 
Organicoriginal 
hummusAR890 FREEVESN60 CORORGANICMADE WITH"
3505,week_36_page_3,ORGANIC
3506,week_36_page_3,NET WT 8 020778EARTHAND SASA
3507,week_36_page_3,"$399 
SAVE $1 
Build Your 
Own Smoothie 
From the Juice Bar 
12 oz. 
Choose your favorite smoothie 
base, fruits, and superfood 
additions to create a smoothie 
as unique as you."
3508,week_36_page_3,"MADE 
IN HOUSE"
3509,week_36_page_3,OSARES
3510,week_36_page_3,hummus
3511,week_36_page_3,$399
3512,week_36_page_3,"$999/lb.SAVE $2/lb. 
Dietz & Watson 
Applewood 
Smoked Ham 
From the Deli 
Free of Added Nitrates and Nitrites, 
Humanely Raised, Never Administered 
Antibiotics or Growth Hormones."
3513,week_36_page_3,"FREEBUY ONE, GET ONESAVE $5.49 on 2 
Rudi's 
Organic Kid's 
Loaf Bread 
18 oz., All Varieties 
Available in White and Wheat. 
Organic loaf bread. Soft bread 
perfect for a kid's palate."
3514,week_36_page_3,GET ONE FREEBOGORudisBUY ONE
3515,week_36_page_3,vies
3516,week_36_page_3,CINDY'Sbuttermilk Ranch
3517,week_36_page_3,SOFT WHITE
3518,week_36_page_3,TubeDRESSING & DIP
3519,week_36_page_3,"ORIGINALSTRADITIONALUNCURED APPLEWOOD SMOKED HAM 
NORTES RATES GETTER @ DETELE 
NO ANTIBIOTICS HUMANELY PORK 2 
EVERSauNATURALCENTER1939"
3520,week_36_page_3,IFIEAmericHuman
3521,week_36_page_3,RAISEDPRICINGPORK &
3522,week_36_page_3,"organic bakery 
ORGANISOFT WHITEbrighter take oSUNISBread breadCars Syrup"
3523,week_36_page_3,"SAVE 98¢ on 2 
Cake Slices 
From the Bakery 
Select Varieties 
Made with cage free eggs. 
No artificial colors. No preservatives. 
Available in Chocolate, Vanilla, 
Carrot, and Red Velvet.2/$5MADE 
SAVE $1
IN HOUSE 
Crispy 
Chicken 
Salad 
From the Deli 
9 oz. 
Signature item, made fresh in-house in small batches 
from American Humane Certified chicken that is never 
administered antibiotics or growth hormones, accompanied 
by buttermilk ranch made with non-GMO organic sunflower 
oil, fresh buttermilk, nonfat yogurt, and real sour cream."
3524,week_36_page_3,Kids'
3525,week_36_page_3,"on kids breadIngredients You
Can Pronounce 
• Non-GMO 
. No Artific Preservatives 
• No High-Fructose"
3526,week_36_page_3,AIX
3527,week_36_page_3,"100% 
CLEAN"
3528,week_36_page_3,ORGANIC
3529,week_36_page_3,"AIX$1999 
SAVE $3 
AIX 
Rosé 
750 mL. 
Made in the Provence region of France, 
this fragrant and well-balanced 
wine reveals a fruity freshness. 
Get 10% off when you buy 
6 or more bottles of wine!DE PROVENCE"
3530,week_36_page_3,"$399 
SAVE $1 
Aunt Millie's 
Organic 
Loaf Bread 
18 oz., Select Varieties 
Aunt Millie's breads are whole 
grain, certified organic, and free 
from artificial preservatives."
3531,week_36_page_3,"Organic 
SEEDFUL 
WHEATUSDA 
BREAD
Ant Millies
Dakehouse 
SONET WT 18 OZ
(1LB 2 OZ) 5102le"
3532,week_36_page_3,UF
3533,week_36_page_3,"The Grandpa 
Soap Co. 
Bar Soap 
All Sizes & Varieties 
Hardworking, simple, and 
pure ingredients craft 
these face and body soaps. 
HEALTHY REWARDS 
OFFER WITH CARDDiscount Taken at Register20% OFFRECEIVE AN EXTRA 5% OFF"
3534,week_36_page_3,20% OFF
3535,week_36_page_3,"FIND 
A NEW 
FAVORITE
WITH 
THESE 
DEALS20% OFF 
Earth Fare 
Bulk CoffeesSelect Varieties 
Take as much or as little 
as you need of our 100% 
Arabica coffee beans in 
your favorite roasts. 
Discount Taken at Register"
3536,week_36_page_3,"THE(1878) 
GRANDPA 
SOAP CO.THE GRANDPAWONDER SOAPSOAP COMPANYPINE TAR)"
3537,week_36_page_3,"100%VogatartanNEWCHAPTERZyflamendNEGECAPS 
FW boyPromotes Normal CardFiVegaVegetarian
Friendly"
3538,week_36_page_3,"NEWCHAPTERZyflamendNew Chapter 
Zyflamend 
Whole Body 
30-180 VCP 
This multi-herbal formula 
provides joint support, 
a healthy inflammation 
response, and 
herbal pain relief.Friend"
3539,week_36_page_3,"PINE TAR 
THE ORIGINAL WONDERSOANEWT3256286100HARDWORKINGARR THE HEART 
OF OUR NATURAL 
SOAPMAKING 
TRADITIONTHE GRAMPA SOAP DE"
3540,week_36_page_3,"Formulated for Whole Body Healthy
hlammation Response 
Promotes Normal Cardiovascular
and Joint FunctionVegetarian Capsules 
DIETARY SUPPLEMENTVEGECAPS"
