,flyer_name,text
3579,week_36_page_3,"Ingredients You
Can Pronounce 
• Non-GMO 
. No Artific Preservatives 
• No High-Fructoseon kids bread"
3580,week_36_page_3,Kids'
3581,week_36_page_3,IFIEHumanAmeric
3582,week_36_page_3,"BUY ONE, GET ONESAVE $5.49 on 2 
Rudi's 
Organic Kid's 
Loaf Bread 
18 oz., All Varieties 
Available in White and Wheat. 
Organic loaf bread. Soft bread 
perfect for a kid's palate.FREE"
3583,week_36_page_3,"RUNCURED APPLEWOOD SMOKED HAM 
NORTES RATES GETTER @ DETELE 
NO ANTIBIOTICS HUMANELY PORK 2 
EVERETRADITIONALSau1939ORIGINALSNATURALCENT"
3584,week_36_page_3,PRICING
3585,week_36_page_3,"SAVE $2/lb. 
Dietz & Watson 
Applewood 
Smoked Ham 
From the Deli 
Free of Added Nitrates and Nitrites, 
Humanely Raised, Never Administered 
Antibiotics or Growth Hormones.$999/lb."
3586,week_36_page_3,PORK &RAISED
3587,week_36_page_3,Rudis
3588,week_36_page_3,GET ONE FREEBUY ONEBOGO
3589,week_36_page_3,TubeDRESSING & DIPCINDY'S
3590,week_36_page_3,buttermilk Ranch
3591,week_36_page_3,SOFT WHITE
3592,week_36_page_3,vies
3593,week_36_page_3,$399
3594,week_36_page_3,"AND SASAINGREDIENTSroasted 
Organic red pepper
hummusNET WT 8 020778EARTH
FARES. 
OrganichummusOrganicEARTHroasted
garlic 
hummusOrganicoriginal 
hummusORGANICAR"
3595,week_36_page_3,edamame
3596,week_36_page_3,OSARES
3597,week_36_page_3,"SAVE $2 
Make Your 
Own Pizza Kit 
From the Deli 
Take home our organic pizza 
dough, rBST-free cheese, 
and sauce from vine-ripened 
tomatoes to make your 
own pie at home!$5Sales Valid Wed. March 7 - Tues. March 13 EARTH FARE$299 
SAVE $1 
Earth Fare 
Organic Hummus 
8 oz., All Varieties 
Made with Clean, simple 
ingredients, hummus is high 
in protein and fiber, making it 
a nutritious dip or spread."
3598,week_36_page_3,EARTH
3599,week_36_page_3,"MADE 
IN HOUSE"
3600,week_36_page_3,MADE WITHBLENDED WINEHON INCE890 FREEVESN60 COR
3601,week_36_page_3,"$399 
SAVE $1 
Build Your 
Own Smoothie 
From the Juice Bar 
12 oz. 
Choose your favorite smoothie 
base, fruits, and superfood 
additions to create a smoothie 
as unique as you."
3602,week_36_page_3,ORGANIC
3603,week_36_page_4,"The paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org.TO FIND THE STORE NEAREST YOU, VISIT EARTHFARE.COM$1199/lb. 
SAVE $3/lb. 
Wild Caught 
Sockeye 
Salmon Fillet 
100% Traceable and 
Sustainably Sourced All Earth Fare Salmon 
is non-GMO, Superior Flavor, Great Source 
of Omega-3 Fatty Acids, Product of the USA 
(Alaska), Frozen at Sea"
3604,week_36_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off."
3605,week_36_page_4,"Wild, Natural & SustainableALASKAS"
3606,week_36_page_4,"SAVE $2.97 on 3 
Super Lump 
Crab Cakes 
From the Meat 
Department 
Chef-inspired crab cakes made 
without synthetic colors, artificial 
additives, or preservatives.3/$12"
3607,week_36_page_4,"SAVE $5/lb. 
Fresh, Never Frozen 
Sea Scallops 
20-30 Count 
Wild caught scallops with no 
additives or preservatives.$1699/lb."
3608,week_36_page_4,FRESH
3609,week_36_page_4,NON-GMO
3610,week_36_page_4,NON-GMO
3611,week_36_page_4,"$299/1b. 
SAVE $1/lb. 
Made In House 
Pork Sausages 
From the Meat 
Department 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Fed Diet, Humanely Raised, No 
Nitrates or Nitrites, Never any 
gestation crates used"
3612,week_36_page_4,"$499/lb. 
SAVE $2.50/lb. 
Grass-Fed 
Stew Beef 
Never Administered Antibiotics 
or Growth Hormones, Raised 
on 100% non-GMO Grass 
Pastures, High in Omega-3s 
and Conjugated Linoleic Acid"
3613,week_36_page_4,"$999/lb. 
SAVE $5/lb. 
Cooked Shrimp 
31-40 Count 
No Water Additives or 
Preservatives, 100% Traceable 
and Sustainably Sourced, Caught 
with Turtle-Safe Nets"
3614,week_36_page_4,"MADE 
IN HOUSE"
3615,week_36_page_4,"GRASS 
FED"
3616,week_36_page_4,"Exceptionally crisp and flavorful, 
also great for cooking and ciders."
3617,week_36_page_4,NON-GMO
3618,week_36_page_4,NON-GMO
3619,week_36_page_4,"SAVE 98¢ on 2 
Organic 
Red & Yellow 
Bell Peppers 
Bell peppers are filled with 
fiber, antioxidants, and 
vitamin C. Perfect on a 
salad or paired with your 
favorite dip!2/$5"
3620,week_36_page_4,"SAVE 98¢ on 2 
Organic 
Celery 
A great antioxidant full of 
vitamin C, beta-carotene, 
and manganese.2/$5"
3621,week_36_page_4,"$299/lb. 
SAVE $1/lb. 
Honeycrisp 
Apples"
3622,week_36_page_4,ORGANIC
3623,week_36_page_4,ORGANIC
3624,week_36_page_4,"LIMITED
TIME 
ONLYCITRUS"
3625,week_36_page_4,"SAVE $1.98 on 2 
Blackberries 
Half Pint 
These are the perfect 
size for grab-and-go 
snacking, with a burst of 
juicy sweetness in each 
morsel, and are a great 
source of Vitamin A, 
Vitamin C, and fiber.2/$4"
3626,week_36_page_4,"$299/lb. 
SAVE $1/lb. 
Red & Green 
Seedless Grapes 
Naturally sweet, these grapes 
are perfect for school lunches."
3627,week_36_page_4,"Sumo Mandarins 
Easy to peel, enormously 
sweet taste, seedless, & juicy 
without being messy.$379/lb."
3628,week_36_page_4,Sales Valid Wed March 7 - Tues. March 13
3629,week_36_page_4,EARTH FARE 0
3630,week_37_page_1,"Sign up for email deals & find your local store at earthfare.comORGANIC 
SAVE $2.38 on 2 
GT's Kombucha
KOMBUCHA 
Organic 
Kombucha 
16 oz., Select Varieties 
Handcrafted and raw products with 
a mission to uplift and enlighten the 
health of all those who enjoy them. 
{Get 10% off when you buy 6 or more bottles!}"
3631,week_37_page_1,"rejuvenate restore 
enzymes probioti 
regenerate replenishOrganic RawGINGERADEFood for theOrganic Raw 
KOMBUCHALiving Food for the Living Bodyrejuvenate restore et 
enzymes+probione 
regenerate replenish seORIGINAL"
3632,week_37_page_1,"SAVE $2/lb. 
Red & Green 
Seedless Grapes 
Naturally sweet, these grapes 
are perfect for school lunches.$1 99/1b."
3633,week_37_page_1,NON-GMO
3634,week_37_page_1,"SAVE $5/lb. 
Fresh 
Scottish 
Salmon Fillets 
Never Administered Antibiotics 
or Growth Hormones, No Synthetic 
Coloring, All Earth Fare Salmon is 
Non-GMO, Product of Great Britain, 
100% Traceable & Sustainable$999/lb."
3635,week_37_page_1,FRESH
3636,week_37_page_1,2/$5
3637,week_37_page_1,"SAVE $3/lb. 
Asparagus 
One of the most nutritionally 
well-balanced vegetables, 
asparagus is high in folic 
acid and is a good source of 
potassium, fiber and 
vitamins A, B6, and C.$1 99/lb."
3638,week_37_page_1,"Icelandic
strained 
style
whole-milk 
skyt Millaryogurt 
MIXED BERRIESIcelandic style skyr 
strained non-fat yogurt
Grade A omillatIcelandic style skyr 
strained non-fat yogurt
Grade A loxmillfatsiggisPLAINsiggisGrapes, walnuts, and honey add 
just the right amount of texture 
and crunch. Made Fresh In-House, 
American Humane Certified 
Chicken, Never Administered 
Antibiotics or Growth Hormones.kelanden
ined 
Myle
non for 
by Miller yogurtSAVE $3.35 on 5 
Siggi's 
Yogurt 
4.4-5.3 oz., Select Varieties 
The traditional yogurt of Iceland, 
made with milk from grass-fed 
cows, simple ingredients, and 
not a lot of sugar.5/$5by-"
3639,week_37_page_1,"SLOWĘ 
PRICE!"
3640,week_37_page_1,"SAVE $3/lb. 
Fresh 
Bone-In 
Pork Chops 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, Never Fed Ractopamine, Never 
Raised in Gestation Crates$399/lb."
3641,week_37_page_1,"Icelandic style skyr 
strained non-fat yogurt
Grade A lo millatsiggisSTRAWBERRY"
3642,week_37_page_1,TIME ONLIMITES
3643,week_37_page_1,FRESH
3644,week_37_page_1,siggis
3645,week_37_page_1,siggis
3646,week_37_page_1,NON-GMO
3647,week_37_page_1,"SAVE $3.98 on 2 
Organic 
Strawberries 
1 lb. 
Eat them plain, or use for 
baking and smoothies, these 
nutrient-rich berries make it 
easy to incorporate healthy 
into your everyday diet."
3648,week_37_page_1,nanesFIEDAmeric
3649,week_37_page_1,ORGANIC
3650,week_37_page_1,"GRASS 
FEDNON-GMOSAVE $9.99 
Grass Fed 
Beef Burger 
Patties 
2.5 lb. Package, 
Includes 10 Quarter lb. Patties 
Never Administered Antibiotics or Growth Hormones, 
Raised on 100% non-GMO Grass Pastures, High in 
Omega-3s and Conjugated Linoleic Acid"
3651,week_37_page_1,"$699/1b. 
SAVE $4/1b. 
Napa 
Chicken Salad 
Made by the 
Earth Fare Kitchen"
3652,week_37_page_1,"MADE 
IN HOUSE"
3653,week_37_page_1,EST 1975
3654,week_37_page_1,"50¢ EACH 
- WITH - 
EARTH 
FAREO
More Game Day Deals Inside
Sales Valid Wed. March 14 - Tues. March 20 
10/$10
- FRESH PRODUCE 
2/$7"
3655,week_37_page_1,"$3599 
EVERYDAY LOW PRICE 
Chicken Wing Platter 
50 Wings, Choice of 2 Varieties
Buffalo, Teriyaki, Maple Bourbon, BBQ, 
Thai Chili, or Naked. Includes celery, choice 
of ranch or blue cheese, and an extra
side of wing sauce for dipping.EVERYDAY LOW PRICE
Cooked Wings"
3656,week_37_page_1,WE LONGE
3657,week_37_page_2,OldPHILOSOPHY
3658,week_37_page_2,"• Artificial fats and trans-fats
Artificial preservativesWE PLEDGE OUR FOOD IS FREE OF:- Added hormones 
- High fructose corn syrup 
- Bleached or bromated flour• Antibiotics
Artificial sweeteners 
- Artificial colors or flavors"
3659,week_37_page_2,"LLOBlues Blue Sky BluesERR7210 sugar 
SHERRY 
NILLA"
3660,week_37_page_2,"ero sugar 
HERRYSODAso sugarSODASODA11"
3661,week_37_page_2,"Chocolate Chunks, Millet, Quinoa, Buckwheat & Gluten Free OatsEARTH 
FAREMULTIGRAIN SQUARES5 Snack Bars 
5-120Z (359) BARS NET WT 6 OZ (1759) OINGREDIENTSGMOFREE"
3662,week_37_page_2,"MADE WITH 
IONINGREDIENTSOrganic
pure 
honeyNET WT 12 0Z 3409US GRADEA
Producto"
3663,week_37_page_2,GMN
3664,week_37_page_2,"GARIS MADE WITHEARTH 
FAREOCANOLA
OIL 
No-Stick 
Cooking SprayEXTRA VIR
OLIVE O 
No-Sti 
CookingINGREDIENTSEARTH 
FAREO 
AVOCADO
OIL 
No-Stick 
Cooking Spray
CholeFOR BUTTER502010705.820147)MADE WITHSRED5220$349 
SAVE 50¢ 
Earth Fare 
Spray Oils 
5 oz.. Select Varieties 
Avocado Oil, Canola Oil, 
Garlic Extra Virgin 
Olive Oil, Extra Virgin 
Olive OilSAVE 78¢ on 2 
Earth Fare 
Multigrain
Chocolate Chunks 
Snack Bars 
5 Pack, Select Varieties 
Get energized with these 
gluten-free multigrain squares 
with a hint of sweetness for an indulgent delight.2/$7MADE WITHtofu ORGANICGMO23 2888PERISHABLE - KEEP REFRIGERATEDGOOD 
SOURCE 
OF POTEMartare produce 
prov
e 
Nutrition 
A
w Away
Total Fat 40 5 % Sodium 10mg 
Facts
Saturated 0. 
5 3 % Total Carbohydrate
2 1 % 
About 45 Servings fansat
Dietary Fiber
1 5 % 
per container
Polyunsaturated Fat 2 59 Total Sugars 
3 oz (859)
Monounsaturated Fat 19 incl Og Moded Sugars 0%
Cholesterol 0mg 0% Protein 70 
Calories 70 
Serving U Vitamin D 0%
. 
Calcium 10% Iron 8%. Possum 2
ro 8%PotassiumOEARTH
FAREO 
OrganicDAIRY 
FREENET WT 14 OZ (3969)USDA 
ORGANIS)EXP FEB 21 18 NDESAVE 50¢ 
Earth Fare 
Organic Tofu 
12-14 oz., All Varieties 
An essential meat-alternative, 
tofu is delicious steamed, 
pan-fried, baked, or any other 
way you can imagine!$149EARTH 
FARE$399SAVE $1 
Earth Fare 
Organic Honey Bear 
12 oz. 
Feed your sweet tooth naturally 
with non-GMO, unfiltered honey. 
Pollinator friendly and pollen verified, 
every bottle contains natural pollen."
3665,week_37_page_2,"SAVE $2.98 on 2 
Blue Sky 
Natural Soda 
6 Pack, Select Varieties 
Naturally flavored and always 
free of caffeine.2/$5"
3666,week_37_page_2,FRIEND
3667,week_37_page_2,Gluten
3668,week_37_page_2,to sugarBluess Bluesty Bluesityao sugarsugar
3669,week_37_page_2,sugarSODASODA
3670,week_37_page_2,SODA
3671,week_37_page_2,ORGANIC
3672,week_37_page_2,OLLINATON
3673,week_37_page_2,INGREDIENTS
3674,week_37_page_2,Serving size
3675,week_37_page_2,"NEWEARTH 
FARE"
3676,week_37_page_2,"$249/Ib. 
SAVE 50¢/lb. 
Bulk 
Natural 
Peanut Butter 
From the Bulk Dept. 
Rich in monounsaturated fats and 
a good source of vitamin E, niacin, 
folate, protein and manganese."
3677,week_37_page_2,firm
3678,week_37_page_2,"GREATER SAVINGS 
ON YOUR TRUSTEDNewmans 
10 oz., Select Varieties 
Wheat and dairy-free 
fruit-filled cookies made 
with organic figs.Fig"
3679,week_37_page_2,"FREENET WT 4.4 oz (1258)INDULCEGLUTEN
FREE 
POPCORNGMO FREECALORIES 
PER CUP"
3680,week_37_page_2,"laTORTILLA CHIPS (the original style) MADE WITH 
Stone Ground Yellow Corn,
Sea Salt"
3681,week_37_page_2,GLUTENGUILNON
3682,week_37_page_2,"NET WT. 10 OZ (2839)OD.FAT FREEDAFig 
NewmansORGANICNEWMAN'S OWN,
All Profits To CharityFRUIT FILLED COOKIES 
Made with Organic FigsNEWMANS OWN"
3683,week_37_page_2,"lewy. PARTY PACK
FOOD 
SHOULD NON-GMO 
TASTE 
GOODCANTINA
GLUTEN 
FREENurul Tortilla Chipsw$1 OFF 
Food Should 
Taste Good 
Tortilla Chips 
5.5-11 oz., Select Varieties 
So tasty you can enjoy them alone 
or so good with a fresh dip. They're 
sturdy for dipping and then enough 
to delight your taste buds."
3684,week_37_page_2,"$799 
SAVE $4 
Counter Culture 
Coffee Blends 
12 oz., Select Varieties 
Founded with a sustainability-focused 
mission in the early 1990s, Durham, 
N.C's Counter Culture Coffee has 
evolved into a leader on the East Coast 
for sustainable sourcing, direct trade 
relationships, and some of the best 
beans sourced from around the globe.2/$6 
SAVE 98¢ on 2 
Skinny Pop 
Popcorn 
4.4 oz., Select Varieties 
No GMOs, gluten or 
preservatives make 
Skinny Pop a tasty snack."
3685,week_37_page_2,"$399 
SAVE $1 
Newman's Own 
Organics"
3686,week_37_page_2,NON-GMONO ARTIFICIAL ANYTHINGPER SERVING 13% cups)
3687,week_37_page_2,"FAST FORWARDCOUNTERCULTURECOFFEE.COM 
CERTIFIED ORGANIC BY GCSHET WT. LOX WHOLE BEANkyoROAS, 
9/5NUTTY. SWEET LIGHTCOUNTER 
CULTURE
COFFEE"
3688,week_37_page_2,"V ORGANICALLY
FADESAVE $1.78 on 2 
Cascadian Farm 
Organic Frozen 
Vegetables 
10-16 oz., Select Varieties 
Flash-frozen vegetables from a 
recognized pioneer in converting 
conventional farms to organic.2/$4"
3689,week_37_page_2,2010
3690,week_37_page_2,"Cascadian Farm 
ORGANIC
SWEET PEAS"
3691,week_37_page_2,"SAVE $2.46 on 3 
Eternal Water 
Artesian Water 
1.5 Liter 
Eternal Water is sourced from Naturally 
Alkaline Springs. Their water filters 
through layers of ancient rock absorbing 
essential minerals, making it naturally 
alkaline. Sourced in the United States.Sales Valid Wed. March 14 - Tues. March 203/$5"
3692,week_37_page_2,"EternalNaturally Alkaline
Spring Water"
3693,week_37_page_2,ORGANIC
3694,week_37_page_2,EARTH FARE 0
3695,week_37_page_3,SUGAR-FREE 10
3696,week_37_page_3,"ORAL CARE ON-THE-GOTREAT YOUR BODY RIGHT 
20% OFF
20% OFFXYLITOLNASAL 
SPRAYTHE EASY 
5. SOOTHES 
ROTECTSTRELIEFCheck out our website for great recipes at
earthfare.com/recipe/gamedayKUNORDIC NATURALSNordic 
BerriesNORDIC 
Optimal Digestion 
Nestinal Health 
healthy ImmunityNATURALSXlear 
BRAND WIDE SALE 
All Sizes & Varieties 
Xlear Sinus Care helps 
clean, moisturize, and 
rinse away nasal
NATURAL PEPPERMINT 
congestion, allergy 
irritants, and other 
harmful pollutants."
3697,week_37_page_3,"1.5 Billion Live Cultures 
With prebiotic dietary fiberDietary Supplement 160 GummiesPURITY"
3698,week_37_page_3,PTO CARTEntrar
3699,week_37_page_3,"060 BNETARY SUPPLEMENTCurcumin Synergy 
Turmeric 
Supreme 
EXTRA STRENGTH 
meet yourherbs8177New Name, 
Same 
Formula!gaiaLA VEGETARIAN LIQUID PHYTO-CAPS 
260 DIETARY SUPPLEMENTSupports a healthy 
inflammatory response 
With Black Pepper 
to aid absorptionCurcumin Synergy""EXTRA STRENGTHTurmeric 
SupremeHERBS"
3700,week_37_page_3,"120 Vegetarion Gummy BerriesA flavor loved by 
children and trolls alike! 
Notorol multivitamin for children
wo yoors and overBE 
Nodirolo"
3701,week_37_page_3,XYLITOL
3702,week_37_page_3,"Unique formulation that provides a 
high level of curcumin per capsule to 
support healthy inflammatory 
function and aid in maintaining 
overall health and vitality.20% OFF 
Gaia Herbs 
Turmeric Supreme 
Extra Strength 
60-120 Caps"
3703,week_37_page_3,DENTAL DEFENSE GUM
3704,week_37_page_3,"Nordic Naturals 
Nordic Berries 
& Assorted 
Gummies 
All Sizes & Varieties 
Nordic Naturals is an industry 
leader in Omega-3 fish oils, 
offering a complete line 
for adults and children."
3705,week_37_page_3,"Probiotic 
Gummies us"
3706,week_37_page_3,HER
3707,week_37_page_3,"XLEARALL NATURAL 
SALINE"
3708,week_37_page_3,DRUG FREE
3709,week_37_page_3,"CAKE!!!$1999EVERYDAY LOW PRICE 
8-Inch & Quarter Sheet Cakes
From the Bakery
Select Varieties 
All of our cakes are baked fresh in-house using 
non-GMO ingredients and cage free eggs. We never
use artificial flavors, colors, or sweeteners. 
4-Pack Cupcakes, Select Varieties, $5.99, Save $1
24 hour advance notice on custom orders."
3710,week_37_page_3,"PER POUND 
Salsa & 
Guacamole 
From the Produce Dept. 
Made in-house with only the freshest ingredients and 
ready to meet your standards for spice and flavor.MADE 
IN HOUSE$1 OFF"
3711,week_37_page_3,"$699/lb. 
SAVE $2/lb. 
Pimento 
Cheese Dip 
Made by the 
Earth Fare Kitchen 
All Varieties 
Made with rBST-Free Cheese and All-Natural 
ingredients for entertaining or snacking."
3712,week_37_page_3,"MADE 
IN HOUSE"
3713,week_37_page_3,"NET WT 9 02 (2559)2USDAFREESAVE 98¢ on 2 
Earth Fare 
Organic 
Tortilla Chips 
9 oz., All Varieties 
Made with expeller pressed 
sunflower oil, these party favorite 
chips are perfect for dipping.2/$5"
3714,week_37_page_3,NET WT902 25
3715,week_37_page_3,"USDA 
ORGANIC"
3716,week_37_page_3,INGREDIENTS
3717,week_37_page_3,"GMO
Project 
VERIFIED 
nengmoproject.orgUSDA 
ORGANICCEDAR SE ORGANICRED PEPPER 
HOMMUS"
3718,week_37_page_3,"SAVE $1.98 on 2 
Cedar's 
Organic
ORGANIC 
Hommus 
8 oz., All Varieties 
Made with simple ingredients 
you'll recognize, Cedar's Hommus 
is full of flavor to dip,spread, and enjoy.2/$7"
3719,week_37_page_3,ROASTED
3720,week_37_page_3,"MADE WITHwhite
corn 
tortilla chipsORGANICMADE WITH EXPELLER PRESS
SUNFLOWER OILEARTH 
FAREO 
Organic"
3721,week_37_page_3,NON
3722,week_37_page_3,SLAM DUNK
3723,week_37_page_3,"100% 
CLEANSAVE $1
DALE'S DALE'S DALE'S 
Oskar Blues
PALE ALE PALE ALE PALE ALL 
Dale's Pale Ale 
6 Pack Cans, All Varieties 
Metal packaging is 100% 
recyclable and offers a powerful barrier against light and oxygen, 
protecting the flavor and freshness of craft brews. Oskar Blues 
was one of the first craft breweries to package in a can. 
$7.99, Save $1 in FL, AL, & MI; $8.99, Everyday Low Price in OH."
3724,week_37_page_3,"The Original Craft Beer In AWED AND CANDbrKAR BLUILOThe Original Craft Beer In A CanILORR BLUESAlt GAY 
by TalBONLEWED AND CANOriginal Craft Beer In A Car"
3725,week_37_page_3,"UINNESSAUGHT 
STOUTUINNESSGUINOAUGHT"
3726,week_37_page_3,Tour
3727,week_37_page_3,"ATO A GLASS - BESTS
BENTO A GLASSSAVE $2 
Guinness 
Pub Draught 
4 Pack Cans 
An Irish classic, Guinness's 
iconic brew is a dry, nitro stout. 
$6.99, Save $1 in VA, TN, 
AL, MI, & IN; $7.99, Save $1 in OHMORE GAME DAY DEALS$899$699"
3728,week_37_page_3,CHIPS & DIP
3729,week_37_page_3,BrautasAND CANNED BT
3730,week_37_page_3,----BEER
3731,week_37_page_3,MOUNTAIN PALE AIZ.
3732,week_37_page_3,MOUNTAIN PALE AUX
3733,week_37_page_3,MOUNTAIN PALE ALE
3734,week_37_page_3,Sales Valid Wed. March 14 - Tues. March 20 EARTH FARE
3735,week_37_page_4,"The paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org.Google PlayJOIN HEALTHY REWARDS“ IT'S FREE & EASY!
Join in-store and download our App for more exclusive deals.App StoreDownload on theGET IT ON"
3736,week_37_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off."
3737,week_37_page_4,"HEALTHY 
REWARDSEARTH FARE"
