flyer_name,product_name,unit_promo_price,uom,least_unit_for_promo,save_per_unit,discount,organic
week_37_page_2,Ground Sirloin or Round,,,1.0,,,0
week_37_page_2,Cookies,,net wt. 10 oz,1.0,,,1
week_37_page_2,Tortilla Chips,,lewy. party pack,1.0,1.0,,0
week_37_page_2,Ground Sirloin or Round,9.82,,1.0,4.0,0.0050062578222778474,0
week_37_page_2,Pumpkin Down & Sculpin,3.99,,1.0,1.0,0.0025062656641604013,0
week_37_page_2,Coffee,,,1.0,,,1
week_37_page_2,Organic Frozen Vegetables,24.0,,2.0,0.89,,1
week_37_page_2,Organic Sweet Vidalia,,,1.0,,,1
week_37_page_2,Artesian Water,14.2,1.5 liter,3.0,0.82,,0
week_37_page_2,Spring Water,,,1.0,,,0
week_37_page_2,Organic strawberries,,,1.0,,,1
week_37_page_3,Brand wide sale,,,1.0,,0.4,0
week_37_page_3,Wensleydale with Blueberries,,,1.0,,,0
week_37_page_3,Turmeric Supreme Extra Strength,,,1.0,,,0
week_37_page_3,Salsa and Guacamole,,,1.0,,,0
week_37_page_3,Turmeric Supreme Extra Strength,,high level of curcumin per capsule,1.0,,0.2,0
week_37_page_3,Vitamin B12 & D3 Gummies,,,1.0,,,0
week_37_page_3,Nordic Berries & Assorted Gummies,,,1.0,,,0
week_37_page_3,Vitamin B12 & D3 Gummies,,,1.0,,,0
week_37_page_3,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_37_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_37_page_3,Quarter Sheet Cakes,19.99,,1.0,45.99,0.023007003501750875,0
week_37_page_3,Guacamole,,,1.0,1.0,,0
week_37_page_3,Ground Sirloin or Round,6.99,,1.0,2.0,0.002861230329041488,0
week_37_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_37_page_3,Tortilla Chips,25.0,,2.0,451127.96,,1
week_37_page_3,Organic strawberries,,,1.0,,,1
week_37_page_3,Hommus,,,1.0,,,0
week_37_page_3,Organic Hommus,27.0,,2.0,0.99,,1
week_37_page_3,Oven Roasted Turkey Breast,,,1.0,,,0
week_37_page_3,Corn,,,1.0,,,1
week_37_page_3,Bone-In Pork Chops,,6 pack,1.0,1.0,,0
week_37_page_3,Craft Beer,,,1.0,,,0
week_37_page_3,Pub Draught,7.99,4 pack,1.0,2.0,,0
week_37_page_3,Chips,,,1.0,,,0
week_37_page_3,Whole & Quartered Canned Artichoke Hearts,,,1.0,,,0
week_37_page_3,Dale's Pale Ale,,,1.0,,,0
week_37_page_3,Dale's Pale Ale,,,1.0,,,0
week_37_page_3,Pale Ale,,,1.0,,,0
week_37_page_4,Bone-In Pork Chops,,,1.0,,,0
week_37_page_4,Ground Sirloin or Round,,,1.0,,,0
week_37_page_4,Healthy Meals On-The-Go,,,1.0,,,0
week_37_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_37_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_37_page_4,5 lb. Bag Organic Russet Potatoes,24.0,5 lb. bag,1.0,3.0,0.0075187969924812035,1
week_37_page_4,Organic Cabbage,0.99,,1.0,1.0,1.0101010101010102,1
week_37_page_4,Organic Sweet Vidalia,37.91,,1.0,,,0
week_37_page_4,Organic strawberries,,,1.0,,,1
week_37_page_4,Organic strawberries,,,1.0,,,1
week_37_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_37_page_4,Organic Cereal,19.91,,1.0,1.0,0.0005022601707684581,1
week_37_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_37_page_4,Honeycrisp Apples,2.99,,1.0,1.0,0.0033444816053511705,0
week_37_page_4,Organic strawberries,,,1.0,,,1
week_37_page_4,Organic strawberries,,,1.0,,,1
week_37_page_4,"Applewood, Black Forest, & Thick Cut Bacon",2.72,,2210.0,0.0,,0
week_37_page_4,Frozen Foods,,,1.0,,,0
week_37_page_4,Maryland Crab Cakes,4.1,,4.0,1.49,,0
week_37_page_4,Fresh Mozzarella,,,1.0,,,0
week_37_page_4,Boneless Choice New York Strip Steak,,,1.0,,,0
week_37_page_4,Morning Rounds,,,1.0,,,0
week_37_page_4,Ground Sirloin or Round,,,1.0,4.0,,0
week_37_page_4,Boneless Choice New York Strip Steak,,,1.0,,,0
week_37_page_4,Boneless Choice New York Strip Steak,,,1.0,,,0
week_38_page_1,Make Your Own Pizza Kit,,,1.0,,,0
week_38_page_1,Crab Stuffed Mushrooms,,,1.0,,,0
week_38_page_1,"Organic Lemonade, Limeade & Tea Lemonade Blend",3.0,,2.0,0.69,10.63,1
week_38_page_1,Brand wide sale,,,1.0,,25.24,0
week_38_page_1,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_38_page_1,Organic strawberries,9.99,,2.0,3.0,,1
week_38_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_1,Blackened Chicken Salad,2519.75,,1.0,41.0,0.004103693323991593,0
week_38_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_1,Organic strawberries,,,1.0,,,1
week_38_page_1,Bone-In Pork Chops,,,1.0,,,0
week_38_page_1,Made-In-House Chicken Kabobs,,,1.0,,,0
week_38_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_38_page_1,Coconut Water,55.0,,5.0,0.69,,0
week_38_page_1,Pure Coconut water,,,1.0,,,0
week_38_page_1,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_38_page_2,Ground Sirloin or Round,,,1.0,,,0
week_38_page_2,Corn,,,1.0,,,0
week_38_page_2,"Sport Plan-Based Protein, Raw Fit, & Raw Meal",,,1.0,,,0
week_38_page_2,All Organic Juices & Smoothies,,,1.0,,0.2,0
week_38_page_2,Free Range Large Brown Eggs,,3-3.5 oz,1.0,,,0
week_38_page_2,Whole & Quartered Canned Artichoke Hearts,3.49,4 pack,21.27427982,,,1
week_38_page_2,Coffee,,,1.0,,,0
week_38_page_2,Organic strawberries,,,1.0,,,1
week_38_page_2,Organic Gluten-Free Crispy Rice Bars,,,1.0,,,0
week_38_page_2,Popcorn,,,1.0,,,0
week_38_page_2,Organic Sugar,,,1.0,,,0
week_38_page_2,Ground Sirloin or Round,0.5,our frozen vegetables can,4.0,0.44,,1
week_38_page_2,Bone-In Pork Chops,,,1.0,,,0
week_38_page_2,Conditioner,,,1.0,,0.2,0
week_38_page_2,Bath Tissue,,,1.0,,,0
week_38_page_2,Cooked Tail-On Shrimp,,,1.0,,,0
week_38_page_2,Bone-In Pork Chops,26.0,,2.0,0.79,,0
week_38_page_2,Whole Ribeyes & Strips,,,1.0,,,0
week_38_page_2,Chocolate,,,1.0,,,0
week_38_page_2,Salsa and Guacamole,,,1.0,,,0
week_38_page_2,Nutritional Bars,,,1.0,,,0
week_38_page_2,Free Range Large Brown Eggs,26.0,,2.0,0.99,,1
week_38_page_2,Coffee,,,1.0,,,0
week_38_page_2,Meadowkaas Spring Milk Gouda,,,1.0,,,0
week_38_page_2,Free Range Large Brown Eggs,,,1.0,,,0
week_38_page_2,Pollinator friendly almond butter,6.99,,1.0,1.0,0.001430615164520744,0
week_38_page_3,Ground Sirloin or Round,,,1.0,,,0
week_38_page_3,"Chardonnay, Cabernet, or Sauvignon Blanc",,,1.0,,,0
week_38_page_3,Bone-In Pork Chops,9.99,8 pack,1.0,1.0,0.001001001001001001,0
week_38_page_3,Chardonnay,12.99,package,1.0,2.0,,0
week_38_page_3,K Cups,6.99,,1.0,1.0,1.0,1
week_38_page_3,8 Days a Week Blonde Ale,,,1.0,,,0
week_38_page_3,Coffee,,,1.0,,1.0,0
week_38_page_3,Organic strawberries,,,1.0,,,1
week_38_page_3,Certified Organic Chicken Breasts,,,1.0,,,0
week_38_page_3,Organic strawberries,3.99,,1.0,1.0,0.0025062656641604013,1
week_38_page_3,Turkey & Hame Croissant Sandwich,3.99,minestrone soupnet wt 16 oz,1.0,1.0,0.002004008016032064,1
week_38_page_3,Organic strawberries,,,1.0,,,1
week_38_page_3,Energy Seed Salad,3.99,,1.0,1.0,0.0025062656641604013,0
week_38_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_38_page_3,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_38_page_3,Salad Dressing,,,1.0,,,0
week_38_page_3,Organic Gluten-Free Crispy Rice Bars,,,1.0,,,0
week_38_page_3,New York Strips,,,1.0,,,0
week_38_page_3,Family Pasta Meals,9.99,,1.0,3.0,0.003003003003003003,0
week_38_page_3,Gluten-Free Bread,5.99,,1.0,1.0,,0
week_38_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_38_page_3,Gluten-Free Oats,,,1.0,,,0
week_38_page_3,10-Pack Mini Cookies,3.49,,1.0,1.0,,0
week_38_page_3,4-pack croissants,4.99,,1.0,2.0,,0
week_38_page_3,Vegan Mock Chicken Salad,,,1.0,,,0
week_38_page_3,Vegan Mock Chicken Salad,9.99,,1.0,2.0,0.002002002002002002,0
week_38_page_3,Fresh Mozzarella,,,1.0,,,0
week_38_page_3,Fresh Mozzarella,,,1.0,,,0
week_38_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_38_page_4,Bone-In Pork Chops,,,1.0,,,0
week_38_page_4,Ground Sirloin or Round,,,1.0,,,0
week_38_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_4,2 lb. Bag Organic Lemons,,2 lb. bag,1.0,5.99,,1
week_38_page_4,Organic Red & Green Seedless Grapes,1.3,1 pint,2.0,0.99,,1
week_38_page_4,Yellow Bell Peppers,25.0,,2.0,0.49,,1
week_38_page_4,Organic strawberries,,,1.0,,,1
week_38_page_4,Organic strawberries,,,1.0,,,1
week_38_page_4,Organic strawberries,,,1.0,,,1
week_38_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_38_page_4,"Organic Green, Red, & Lacinato Kale",24.0,,2.0,0.5,,1
week_38_page_4,Organic strawberries,,,1.0,,,1
week_38_page_4,Organic strawberries,,,1.0,,,1
week_38_page_4,Organic strawberries,,,1.0,,,1
week_38_page_4,Le petite Fromage,,,1.0,,,0
week_38_page_4,Double Crusted Chicken Pot Pie,459.99,,1.0,3.0,,0
week_38_page_4,Pork Tenderloin,2.0,,1.0,3.0,0.0037546933667083854,0
week_38_page_4,Mexican Street Corn,,can,1.0,,,0
week_38_page_4,Alaska Cod Cakes,4.1,,4.0,1.49,,0
week_38_page_4,Fresh Mozzarella,,,1.0,,,0
week_39_page_1,Moscato-Pinot Grigio,12.99,,1.0,5.0,,0
week_39_page_1,Scottish Salmon Fillet,86999.99,,1.0,5.0,16.20000057471271,0
week_39_page_1,"Potato Salads, Coleslaws, & Macaroni Salad",4.99,,1.0,1.0,,0
week_39_page_1,Organic Red & Green Seedless Grapes,1.99,,1.0,2.0,0.010050251256281407,0
week_39_page_1,All Eye Relief Formulas,,,1.0,,,0
week_39_page_1,Moscato,,,1.0,,,0
week_39_page_1,Ground Sirloin or Round,,,2.0,3.0,,1
week_39_page_1,Filet Mignon,61.0,,7.0,1.43,,0
week_39_page_1,Organic California Navel Oranges,0.99,navel oranges can,1.0,1.5,1.5151515151515151,1
week_39_page_1,Non-Fat Greek Yogurt,,,1.0,,,0
week_39_page_1,Non-Fat Greek Yogurt,,,1.0,,,0
week_39_page_1,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_39_page_1,Organic Red & Green Seedless Grapes,1.49,1 lb. bag,1.0,,,1
week_39_page_1,Organic strawberries,2.99,,1.0,,,1
week_39_page_1,Corn,,,1.0,,,0
week_39_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_39_page_2,Ground Sirloin or Round,,,1.0,,,0
week_39_page_2,Organic strawberries,,,1.0,,0.2,1
week_39_page_2,Organic Sweetened Condensed Milk,1.0,,50.0,,,1
week_39_page_2,Swiss Cheese,,,50.0,,,0
week_39_page_2,Salsa and Guacamole,9.99,net wt. 8 oz,1.0,,,0
week_39_page_2,Alfresco Large Grade A Eggs,,,1.0,,,0
week_39_page_2,Organic strawberries,,,1.0,,,1
week_39_page_2,10-Pack Mini Cookies,,,1.0,,,0
week_39_page_2,8 OZ. KALE CAESAR SALAD FROM THE DELI,,,1.0,,,0
week_39_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_39_page_2,Salsa and Guacamole,,,1.0,,0.2,0
week_39_page_2,Franks in Puff Pastry,,,1.0,,,0
week_39_page_2,Unsweetened Almond Milk,,,1.0,,,0
week_39_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_39_page_2,Ice Cream,,,1.0,,,0
week_39_page_2,Chocolate Bars,25.0,40 fl oz,2.0,0.49,,0
week_39_page_2,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_39_page_2,Organic Frozen Vegetables,24.0,,2.0,0.89,,1
week_39_page_2,Chocolate,,,1.0,,,0
week_39_page_2,Organic strawberries,,,1.0,,,1
week_39_page_2,8 OZ. KALE CAESAR SALAD FROM THE DELI,,,1.0,,,0
week_39_page_2,Wensleydale with Blueberries,,,1.0,,,0
week_39_page_2,Juice,,,1.0,,,0
week_39_page_2,Whole Chicken,,,1.0,,,0
week_39_page_2,Organic Broths,25.0,,2.0,1.49,,1
week_39_page_2,Fresh Mozzarella,,,1.0,,,0
week_39_page_2,Organic Free Range Large Brown Eggs,,,1.0,,,1
week_39_page_2,Organic Juices,,,1.0,1.0,,1
week_39_page_2,Pure Coconut water,,,1.0,,,0
week_39_page_2,Omega 3,,,1.0,,,0
week_39_page_3,Sockeye Salmon Fillets,,,1.0,,,0
week_39_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_39_page_3,Healthy Meals On-The-Go,,,1.0,,,0
week_39_page_3,Asparagus,,,1.0,,,0
week_39_page_3,5-Pack Non-GMO Corn,,,1.0,,,0
week_39_page_3,2 lb. Bag Organic Lemons,4.99,2 lb. bag,1.0,2.0,0.004008016032064128,1
week_39_page_3,Whole Pineapple,25.0,,2.0,0.49,,0
week_39_page_3,Organic strawberries,,,1.0,,,1
week_39_page_3,Asparagus,29.91,,1.0,2.0,0.0006686726847208291,0
week_39_page_3,Braeburn Apples,1.49,,1.0,1.5,0.010067114093959731,1
week_39_page_3,Organic Zucchini,19.91,,1.0,1.0,0.0005022601707684581,1
week_39_page_3,5-Pack Non-GMO Corn,,,1.0,,,0
week_39_page_3,5-Pack Non-GMO Corn,,,1.0,,,0
week_39_page_3,"Boneless, Skinless Chicken Breast",3.99,,1.0,2.0,,0
week_39_page_3,Organic strawberries,,,1.0,,,1
week_39_page_3,Fresh Mozzarella,,,1.0,,,0
week_39_page_3,White Florida Shrimp,9.99,,1.0,3.0,,0
week_39_page_3,Bacon,,,1.0,1.0,,0
week_39_page_3,Super Lump Crab Cakes,3.12,,3.0,0.99,,0
week_39_page_3,Bacon,,net wt 12 oz,1.0,,,0
week_39_page_3,Real Blue Crab Dips,2.1,,2.0,0.99,,0
week_39_page_3,Ground Sirloin or Round,4.99,,1.0,2.5,,0
week_39_page_3,Bone-In Chops,4.99,,1.0,2.0,0.004008016032064128,0
week_39_page_3,Fresh Mozzarella,,,1.0,,,0
week_39_page_3,Boneless Choice New York Strip Steak,,,1.0,,,0
week_39_page_3,Omega 3,,,1.0,,,0
week_39_page_4,Bone-In Pork Chops,,,1.0,,,0
week_39_page_4,Ground Sirloin or Round,,,1.0,,,0
week_39_page_4,Standing Rib Roast,12.99,,1.0,2.0,0.001539645881447267,0
week_39_page_4,8 OZ. KALE CAESAR SALAD FROM THE DELI,,,1.0,,,0
week_39_page_4,Cored Pineapple,,,1.0,,,0
week_39_page_4,House-Made Grill-Ready Burgers,,,1.0,,,0
week_39_page_4,Cage Free Large White Eggs,2.49,,1.0,,,0
week_39_page_4,Original Chicken Salad,23.0,,2.0,0.19,,0
week_39_page_4,Gluten-Free Bread,,,1.0,,,0
week_39_page_4,Roasted Brussels Sprouts with Garlic,0.5,,1.0,2.0,0.10250312891113893,0
week_39_page_4,cupcakes,25.0,,2.0,0.49,0.0196,0
week_39_page_4,Ground Sirloin or Round,21.0,,1.0,1.0,0.001001001001001001,0
week_39_page_4,Dinner Rolls,,net wt 12 oz,1.0,,,0
week_39_page_4,"Organic Pasta, Rice, & Quinoa",,,1.0,,,0
week_39_page_4,Organic strawberries,2.98,,221010.0,0.0,,1
week_39_page_4,Tulips,,,1.0,,,0
week_39_page_4,Made-In-House Chicken Kabobs,,,1.0,,,0
week_39_page_4,Fresh Mozzarella,,,1.0,,,0
week_39_page_4,Omega 3,,,1.0,,,0
week_3_page_1,4 lb. Bag of Organic Navel Oranges or 4 lb. Bag of Organic Lemons,,"glutathione, grapes can",1.0,,0.25,1
week_3_page_1,Allergy ReLeaf System,,,1.0,,,0
week_3_page_1,Sockeye Salmon Fillets,9.99,,1.0,5.0,0.005005005005005005,0
week_3_page_1,Organic strawberries,,,1.0,,,1
week_3_page_1,Cherries,2.99,,1.0,4.0,0.013377926421404682,0
week_3_page_1,Whole Chicken,,,1.0,1.29,0.5,0
week_3_page_1,Ground Sirloin or Round,39.91,,1.0,4.0,0.0010022550739163117,0
week_3_page_1,Non-Fat Greek Yogurt,,,1.0,,,0
week_3_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_3_page_1,All Organic Juices & Smoothies,,,1.0,1.0,,1
week_3_page_1,Organic strawberries,,,1.0,,,1
week_3_page_2,Ground Sirloin or Round,,,1.0,,,0
week_3_page_2,Flour,,,1.0,,,0
week_3_page_2,Free Range Large Brown Eggs,,,1.0,,,0
week_3_page_2,Quarter Sheet Cakes,25991.0,can,1.0,4.0,1.5389942672463543e-06,0
week_3_page_2,5-pack cookie sandwiches,5.99,,1.0,1.0,0.001669449081803005,0
week_3_page_2,Hamburger & Hot Dog Buns,3.99,,1.0,0.5,,0
week_3_page_2,10-Pack Mini Cookies,,,1.0,,,0
week_3_page_2,5-Pack Non-GMO Corn,,,1.0,,,0
week_3_page_2,Coffee,,,1.0,,,0
week_3_page_2,Organic strawberries,,,1.0,,,1
week_3_page_2,Gluten-Free Oats,,,1.0,,,0
week_3_page_2,Gluten-Free Bread,,,1.0,59.91,,0
week_3_page_2,Made-In-House Chicken Kabobs,,,1.0,,,0
week_3_page_2,New York Strips,,,1.0,,,0
week_3_page_2,Organic Kale Lemonade,,,1.0,1.0,,1
week_3_page_2,Pepper Jack Cheese,,.net wt 2.5 lb,2.0,4.0,,0
week_3_page_2,Maple Honey Ham,,,1.0,,,0
week_3_page_2,Maple Honey Ham,99.91,,1.0,2.0,,0
week_3_page_2,Blackened Chicken Salad,,,4.992,,,0
week_3_page_2,Made-In-House Chicken Kabobs,,,1.0,,,0
week_3_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,2.0,,0
week_3_page_2,Vegan Mock Chicken Salad,9.99,,1.0,1.0,0.001001001001001001,0
week_3_page_2,Vegan Mock Chicken Salad,,,1.0,,,0
week_3_page_3,All Day Session IPA,169.59,refrigerated$16959 fl oz,1.0,59.1,,0
week_3_page_3,Organic Mustards,12.18,,1.0,0.5,,1
week_3_page_3,Organic Ground Beef,,,1.0,,,1
week_3_page_3,Cookies,2002140756793.99,,1.0,,,0
week_3_page_3,Organic Pickles,,,1.0,,,0
week_3_page_3,Organic strawberries,,,1.0,,,1
week_3_page_3,Whole Ribeyes & Strips,,,1.0,,,0
week_3_page_3,Unsweetened Almond Milk,,,1.0,,,0
week_3_page_3,Organic strawberries,,,1.0,,,1
week_3_page_3,Roasted Pistachios In-Shell,9.99,,1.0,0.5,,1
week_3_page_3,Organic Frozen Fruit,3.5,,1.0,349.5,,1
week_3_page_3,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_3_page_3,Organic strawberries,,,1.0,,0.2,1
week_3_page_3,10-Pack Mini Cookies,10.1,,10.0,0.25,,0
week_3_page_3,Tomatoes on the Vine,,,1.0,,,0
week_3_page_3,Non-Dairy Ice Cream,,oz,1.0,,,0
week_3_page_3,Natural Peanut Butter,,,50.0,4.98,,0
week_3_page_3,Organic strawberries,,,1.0,,,1
week_3_page_3,Coffee,,,1.0,,,0
week_3_page_3,Mini Croccantini Crackers,0.08,6 pack,1.0,1.5,1.0,0
week_3_page_3,Organic Red & Green Seedless Grapes,14.0,,1.0,2.0,,0
week_3_page_3,Sauvignon Blanc,,,1.0,,,0
week_3_page_3,Organic DHA Milk,9.99,,1.0,3.0,0.003003003003003003,0
week_3_page_3,Vinho Verde,9.99,750 ml,1.0,5.0,0.005005005005005005,0
week_3_page_4,House-Made Grill-Ready Burgers,,,1.0,,,0
week_3_page_4,Ground Sirloin or Round,,,1.0,,,0
week_3_page_4,Southern Peaches,,,1.0,,,0
week_3_page_4,Organic Zucchini & Yellow Squash,19.91,,1.0,1.5,,1
week_3_page_4,Mangos,45.0,,4.0,0.75,,1
week_3_page_4,Organic Sweet Vidalia,1.49,,1.0,0.5,0.003355704697986577,1
week_3_page_4,Organic Celery,24.0,,2.0,1.99,0.08291666666666668,1
week_3_page_4,Organic strawberries,,,1.0,,,1
week_3_page_4,Salmon Burgers,27.0,,2.0,0.49,0.01814814814814815,1
week_3_page_4,Frozen Fries,25.0,usanet wt 16 oz,1.0,2.98,,0
week_3_page_4,Frozen Fruit Bars,,og trans fat per serving,1.0,,,0
week_3_page_4,Artesian Water,24.98,1.5 liter,2.0,12.49,,0
week_3_page_4,Spring Water,,,1.0,,,0
week_3_page_4,Organic strawberries,,,1.0,,,1
week_3_page_4,Boneless Ribeyes,,,3.0,4.66,,0
week_3_page_4,Fresh Mozzarella,,,1.0,,,0
week_3_page_4,Wild American Shrimp,9.99,,1.0,3.0,0.003003003003003003,0
week_3_page_4,"Applewood, Black Forest, & Thick Cut Bacon",7.99,,1.0,,,0
week_3_page_4,Super Lump Crab Cakes,3.12,,3.0,0.99,0.0031730769230769234,0
week_3_page_4,"Boneless, Skinless Chicken Thighs",3.99,,1.0,1.0,0.0033444816053511705,0
week_40_page_1,Ground Sirloin or Round,,,699.4,,0.2,0
week_40_page_1,Natural Soda,,,1.0,,,0
week_40_page_1,Energy Drink,,,1.0,,,0
week_40_page_1,Ground Sirloin or Round,25.0,1 gallon,2.0,1.49,,0
week_40_page_1,Ground Sirloin or Round,45.0,,4.0,0.24,0.1,0
week_40_page_1,Brand wide sale,,,1.0,,,0
week_40_page_1,avocados,,,1.0,,,0
week_40_page_1,Le petite Fromage,,,1.0,,,0
week_40_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_40_page_1,"Organic Green, Red, & Lacinato Kale",24.0,,2.0,0.5,,1
week_40_page_1,Mexican Street Corn,,can,1.0,,,0
week_40_page_1,Organic strawberries,,,1.0,,,1
week_40_page_1,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_40_page_1,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_40_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_40_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_40_page_1,Wild Alaska Cod Fillets,6.99,,1.0,2.0,,0
week_40_page_1,Sockeye Salmon Fillet,,,1.0,4.0,,0
week_40_page_1,Wild Bourbon Salmon Fillets,,,1.0,,,0
week_40_page_1,Free Range Large Brown Eggs,,,1.0,,,0
week_40_page_1,Organic strawberries,,,2.0,3.0,,1
week_40_page_1,Nutritional Bars,,,1.0,,,0
week_40_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_40_page_1,Free Range Large Brown Eggs,,,1.0,,,0
week_40_page_1,Bone-In Pork Chops,,,1.0,,,0
week_40_page_2,Ground Sirloin or Round,,,1.0,,,0
week_40_page_2,Tortilla Chips,25.0,,2.0,11.99,,1
week_40_page_2,Organic Virgin Coconut Oil,,,1.0,,,1
week_40_page_2,Organic Virgin Coconut Oil,9.99,,1.0,1.0,,1
week_40_page_2,Corn,,,1.0,,,0
week_40_page_2,Organic Frozen Vegetables,,can,2.0,0.19,,1
week_40_page_2,4 lb. Bag of Organic Navel Oranges or 4 lb. Bag of Organic Lemons,27.0,,2.0,1.26,2720.7,1
week_40_page_2,Shampoo,,,1.0,,,0
week_40_page_2,Two Hearted Ale,,,1.0,,,0
week_40_page_2,Organic Red & Green Seedless Grapes,4.49,,1010.0,,2.51,1
week_40_page_2,Fast Forward,,,1.0,,,0
week_40_page_2,Gouda with Mediterranean Herbs,,mediterranean minttalenti.one pint,1.0,,,0
week_40_page_2,Gelato,,,1.0,,,0
week_40_page_2,Non-Fat Greek Yogurt,27.0,,10.0,0.29,,0
week_40_page_2,Peanut Butter,,,1.0,,,0
week_40_page_2,Whole Chicken,,,1.0,,,0
week_40_page_2,5-Pack Non-GMO Corn,,,1.0,,,0
week_40_page_2,8 OZ. KALE CAESAR SALAD FROM THE DELI,,,1.0,,,0
week_40_page_2,Family Pasta Meals,,,1.0,,,0
week_40_page_3,Pinot Noir & Pinot Gris,611.99,,1.0,3.0,0.1,0
week_40_page_3,Asparagus with Parmesan Vinaigrette,0.09,6 pack,1.0,1.0,,0
week_40_page_3,Fat Tire Belgian White,,,1.0,,,0
week_40_page_3,Coffee Blends,6.99,,1.0,1.0,,0
week_40_page_3,Wisconsin Reserve Sharp Cheddar,,,1.0,,,0
week_40_page_3,Organic strawberries,3.99,,1.0,1.0,,1
week_40_page_3,Italian Baguette,4.99,,1.0,1.0,,1
week_40_page_3,Grilled Chicken Caesar Salad,,,1.0,1.0,,0
week_40_page_3,Wensleydale with Blueberries,,,1.0,,,0
week_40_page_3,New York Strips,,,1.0,,,0
week_40_page_3,Hand Cream,,,1.0,,,0
week_40_page_3,Oven Roasted Turkey Breast,,,1.0,,,0
week_40_page_3,Oven Roasted Turkey,9.99,,1.0,2.0,,0
week_40_page_3,Angel Food Cake,5.99,,1.0,1.0,,0
week_40_page_3,Vegan Mock Chicken Salad,,,1.0,,,0
week_40_page_3,Vegan Mock Chicken Salad,9.99,,1.0,21.0,0.021021021021021026,0
week_40_page_3,Protein Superfood,,,1.0,,,0
week_40_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_40_page_3,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_40_page_3,Loaf Bread,5.99,,1.0,1.0,0.001669449081803005,1
week_40_page_3,4-pack croissants,4.99,,1.0,2.0,0.004008016032064128,0
week_40_page_3,10-Pack Mini Cookies,3.49,,1.0,1.0,,0
week_40_page_3,Fresh Mozzarella,,,1.0,,,0
week_40_page_3,Fresh Mozzarella,,,1.0,,,0
week_40_page_4,Bone-In Pork Chops,,,1.0,,,0
week_40_page_4,Ground Sirloin or Round,,,1.0,,,0
week_40_page_4,Healthy Meals On-The-Go,,,1.0,,,0
week_40_page_4,Tomatoes on the Vine,,,1.0,,,0
week_40_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_40_page_4,Organic Grape Tomatoes,26.0,1 pint,2.0,0.49,,1
week_40_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_40_page_4,Organic California Navel Oranges,14.91,packed with vitamins and can,1.0,1.0,,1
week_40_page_4,Guacamole,,,1.0,1.0,,0
week_40_page_4,Organic strawberries,,,1.0,,,1
week_40_page_4,Organic strawberries,,,1.0,,,1
week_40_page_4,Made-In-House Chicken Kabobs,,,1.0,,,0
week_40_page_4,Bartlett Pears,2.0,2 lb. bag,1.0,1.0,0.002004008016032064,1
week_40_page_4,Organic Deluxe Trail Mix & Antioxidant Trail Mix,,,1.0,,,0
week_40_page_4,5-Pack Non-GMO Corn,,,1.0,,,0
week_40_page_4,Pork Roast,2.99,,1.0,0.3,0.001003344481605351,0
week_40_page_4,Fresh Mozzarella,,,1.0,,,0
